NAME OF DATA ELEMENT,dev-category,developer-friendly name,API data type,INDEX,VARIABLE NAME,VALUE,LABEL,SOURCE,SHOWN/USE ON SITE,NOTES,,,
Percentage of graduate non-completer graduate federal student loan borrowers in deferment after 3 years,repayment,3_yr_bb_fed_repayment.grnocomp.deferment,string,,BBRR3_FED_GRNOCOMP_DFR,,,NSLDS,,,,,
Percentage of graduate non-completer graduate federal student loan borrowers not making progress after 3 years,repayment,3_yr_bb_fed_repayment.grnocomp.noprogress,string,,BBRR3_FED_GRNOCOMP_NOPROG,,,NSLDS,,,,,
Percentage of graduate non-completer graduate federal student loan borrowers making progress after 3 years,repayment,3_yr_bb_fed_repayment.grnocomp.makingprogress,string,,BBRR3_FED_GRNOCOMP_MAKEPROG,,,NSLDS,,,,,
Percentage of graduate non-completer graduate federal student loan borrowers paid in full after 3 years,repayment,3_yr_bb_fed_repayment.grnocomp.fullypaid,string,,BBRR3_FED_GRNOCOMP_PAIDINFULL,,,NSLDS,,,,,
Percentage of graduate non-completer graduate federal student loan borrowers with all loans discharged after 3 years,repayment,3_yr_bb_fed_repayment.grnocomp.discharge,string,,BBRR3_FED_GRNOCOMP_DISCHARGE,,,NSLDS,,,,,
Undergraduate student Parent PLUS Loan borrower-based 3-year borrower count,repayment,3_yr_bb_pp_repayment.ug.count,integer,,BBRR3_PP_UG_N,,,NSLDS,,,,,
Percentage of undergraduate student Parent PLUS Loan borrowers in default after 3 years,repayment,3_yr_bb_pp_repayment.ug.default,string,,BBRR3_PP_UG_DFLT,,,NSLDS,,,,,
Percentage of undergraduate student Parent PLUS Loan borrowers in delinquency after 3 years,repayment,3_yr_bb_pp_repayment.ug.delinquent,string,,BBRR3_PP_UG_DLNQ,,,NSLDS,,,,,
Percentage of undergraduate student Parent PLUS Loan borrowers in forbearance after 3 years,repayment,3_yr_bb_pp_repayment.ug.forbearance,string,,BBRR3_PP_UG_FBR,,,NSLDS,,,,,
Percentage of undergraduate student Parent PLUS Loan borrowers in deferment after 3 years,repayment,3_yr_bb_pp_repayment.ug.deferment,string,,BBRR3_PP_UG_DFR,,,NSLDS,,,,,
Percentage of undergraduate student Parent PLUS Loan borrowers not making progress after 3 years,repayment,3_yr_bb_pp_repayment.ug.noprogress,string,,BBRR3_PP_UG_NOPROG,,,NSLDS,,,,,
Percentage of undergraduate student Parent PLUS Loan borrowers making progress after 3 years,repayment,3_yr_bb_pp_repayment.ug.makingprogress,string,,BBRR3_PP_UG_MAKEPROG,,,NSLDS,,,,,
Percentage of undergraduate student Parent PLUS Loan borrowers paid in full after 3 years,repayment,3_yr_bb_pp_repayment.ug.fullypaid,string,,BBRR3_PP_UG_PAIDINFULL,,,NSLDS,,,,,
Percentage of undergraduate student Parent PLUS Loan borrowers with all loans discharged after 3 years,repayment,3_yr_bb_pp_repayment.ug.discharge,string,,BBRR3_PP_UG_DISCHARGE,,,NSLDS,,,,,
Undergraduate completer undergraduate student Parent PLUS Loan borrower-based 3-year borrower count,repayment,3_yr_bb_pp_repayment.ugcomp.count,integer,,BBRR3_PP_UGCOMP_N,,,NSLDS,,,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers in default after 3 years,repayment,3_yr_bb_pp_repayment.ugcomp.default,string,,BBRR3_PP_UGCOMP_DFLT,,,NSLDS,,,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers in delinquency after 3 years,repayment,3_yr_bb_pp_repayment.ugcomp.delinquent,string,,BBRR3_PP_UGCOMP_DLNQ,,,NSLDS,,,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers in forbearance after 3 years,repayment,3_yr_bb_pp_repayment.ugcomp.forbearance,string,,BBRR3_PP_UGCOMP_FBR,,,NSLDS,,,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers in deferment after 3 years,repayment,3_yr_bb_pp_repayment.ugcomp.deferment,string,,BBRR3_PP_UGCOMP_DFR,,,NSLDS,,,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers not making progress after 3 years,repayment,3_yr_bb_pp_repayment.ugcomp.noprogress,string,,BBRR3_PP_UGCOMP_NOPROG,,,NSLDS,,,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers making progress after 3 years,repayment,3_yr_bb_pp_repayment.ugcomp.makingprogress,string,,BBRR3_PP_UGCOMP_MAKEPROG,,,NSLDS,,,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers paid in full after 3 years,repayment,3_yr_bb_pp_repayment.ugcomp.fullypaid,string,,BBRR3_PP_UGCOMP_PAIDINFULL,,,NSLDS,,,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers with all loans discharged after 3 years,repayment,3_yr_bb_pp_repayment.ugcomp.discharge,string,,BBRR3_PP_UGCOMP_DISCHARGE,,,NSLDS,,,,,
Undergraduate non-completer undergraduate student Parent PLUS Loan borrower-based 3-year borrower count,repayment,3_yr_bb_pp_repayment.ugnoncomp.count,integer,,BBRR3_PP_UGNOCOMP_N,,,NSLDS,,,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers in default after 3 years,repayment,3_yr_bb_pp_repayment.ugnoncomp.default,string,,BBRR3_PP_UGNOCOMP_DFLT,,,NSLDS,,,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers in delinquency after 3 years,repayment,3_yr_bb_pp_repayment.ugnoncomp.delinquent,string,,BBRR3_PP_UGNOCOMP_DLNQ,,,NSLDS,,,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers in forbearance after 3 years,repayment,3_yr_bb_pp_repayment.ugnoncomp.forbearance,string,,BBRR3_PP_UGNOCOMP_FBR,,,NSLDS,,,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers in deferment after 3 years,repayment,3_yr_bb_pp_repayment.ugnoncomp.deferment,string,,BBRR3_PP_UGNOCOMP_DFR,,,NSLDS,,,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers not making progress after 3 years,repayment,3_yr_bb_pp_repayment.ugnoncomp.noprogress,string,,BBRR3_PP_UGNOCOMP_NOPROG,,,NSLDS,,,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers making progress after 3 years,repayment,3_yr_bb_pp_repayment.ugnoncomp.makingprogress,string,,BBRR3_PP_UGNOCOMP_MAKEPROG,,,NSLDS,,,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers paid in full after 3 years,repayment,3_yr_bb_pp_repayment.ugnoncomp.fullypaid,string,,BBRR3_PP_UGNOCOMP_PAIDINFULL,,,NSLDS,,,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers with all loans discharged after 3 years,repayment,3_yr_bb_pp_repayment.ugnoncomp.discharge,string,,BBRR3_PP_UGNOCOMP_DISCHARGE,,,NSLDS,,,,,
Undergraduate unknown completion status undergraduate student Parent PLUS Loan borrower-based 3-year borrower count,repayment,3_yr_bb_pp_repayment.ugunkcomp.count,integer,,BBRR3_PP_UGUNK_N,,,NSLDS,,,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers in default after 3 years,repayment,3_yr_bb_pp_repayment.ugunkcomp.default,string,,BBRR3_PP_UGUNK_DFLT,,,NSLDS,,,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers in delinquency after 3 years,repayment,3_yr_bb_pp_repayment.ugunkcomp.delinquent,string,,BBRR3_PP_UGUNK_DLNQ,,,NSLDS,,,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers in forbearance after 3 years,repayment,3_yr_bb_pp_repayment.ugunkcomp.forbearance,string,,BBRR3_PP_UGUNK_FBR,,,NSLDS,,,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers in deferment after 3 years,repayment,3_yr_bb_pp_repayment.ugunkcomp.deferment,string,,BBRR3_PP_UGUNK_DFR,,,NSLDS,,,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers not making progress after 3 years,repayment,3_yr_bb_pp_repayment.ugunkcomp.noprogress,string,,BBRR3_PP_UGUNK_NOPROG,,,NSLDS,,,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers making progress after 3 years,repayment,3_yr_bb_pp_repayment.ugunkcomp.makingprogress,string,,BBRR3_PP_UGUNK_MAKEPROG,,,NSLDS,,,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers paid in full after 3 years,repayment,3_yr_bb_pp_repayment.ugunkcomp.fullypaid,string,,BBRR3_PP_UGUNK_PAIDINFULL,,,NSLDS,,,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers with all loans discharged after 3 years,repayment,3_yr_bb_pp_repayment.ugunkcomp.discharge,string,,BBRR3_PP_UGUNK_DISCHARGE,,,NSLDS,,,,,
Independent federal student loan borrower-based 3-year borrower count,repayment,3_yr_bb_fed_repayment.independent.count,integer,,BBRR3_FED_IND_N,,,NSLDS,,,,,
Percentage of independent federal student loan borrowers in default after 3 years,repayment,3_yr_bb_fed_repayment.independent.default,string,,BBRR3_FED_IND_DFLT,,,NSLDS,,,,,
Percentage of independent federal student loan borrowers in delinquency after 3 years,repayment,3_yr_bb_fed_repayment.independent.delinquent,string,,BBRR3_FED_IND_DLNQ,,,NSLDS,,,,,
Percentage of independent federal student loan borrowers in forbearance after 3 years,repayment,3_yr_bb_fed_repayment.independent.forbearance,string,,BBRR3_FED_IND_FBR,,,NSLDS,,,,,
Percentage of independent federal student loan borrowers in deferment after 3 years,repayment,3_yr_bb_fed_repayment.independent.deferment,string,,BBRR3_FED_IND_DFR,,,NSLDS,,,,,
Percentage of independent federal student loan borrowers not making progress after 3 years,repayment,3_yr_bb_fed_repayment.independent.noprogress,string,,BBRR3_FED_IND_NOPROG,,,NSLDS,,,,,
Percentage of independent federal student loan borrowers making progress after 3 years,repayment,3_yr_bb_fed_repayment.independent.makingprogress,string,,BBRR3_FED_IND_MAKEPROG,,,NSLDS,,,,,
Percentage of independent federal student loan borrowers paid in full after 3 years,repayment,3_yr_bb_fed_repayment.independent.fullypaid,string,,BBRR3_FED_IND_PAIDINFULL,,,NSLDS,,,,,
Percentage of independent federal student loan borrowers with all loans discharged after 3 years,repayment,3_yr_bb_fed_repayment.independent.discharge,string,,BBRR3_FED_IND_DISCHARGE,,,NSLDS,,,,,
Dependent federal student loan borrower-based 3-year borrower count,repayment,3_yr_bb_fed_repayment.dependent.count,integer,,BBRR3_FED_DEP_N,,,NSLDS,,,,,
Percentage of dependent federal student loan borrowers in default after 3 years,repayment,3_yr_bb_fed_repayment.dependent.default,string,,BBRR3_FED_DEP_DFLT,,,NSLDS,,,,,
Percentage of dependent federal student loan borrowers in delinquency after 3 years,repayment,3_yr_bb_fed_repayment.dependent.delinquent,string,,BBRR3_FED_DEP_DLNQ,,,NSLDS,,,,,
Percentage of dependent federal student loan borrowers in forbearance after 3 years,repayment,3_yr_bb_fed_repayment.dependent.forbearance,string,,BBRR3_FED_DEP_FBR,,,NSLDS,,,,,
Percentage of dependent federal student loan borrowers in deferment after 3 years,repayment,3_yr_bb_fed_repayment.dependent.deferment,string,,BBRR3_FED_DEP_DFR,,,NSLDS,,,,,
Percentage of dependent federal student loan borrowers not making progress after 3 years,repayment,3_yr_bb_fed_repayment.dependent.noprogress,string,,BBRR3_FED_DEP_NOPROG,,,NSLDS,,,,,
Percentage of dependent federal student loan borrowers making progress after 3 years,repayment,3_yr_bb_fed_repayment.dependent.makingprogress,string,,BBRR3_FED_DEP_MAKEPROG,,,NSLDS,,,,,
Percentage of dependent federal student loan borrowers paid in full after 3 years,repayment,3_yr_bb_fed_repayment.dependent.fullypaid,string,,BBRR3_FED_DEP_PAIDINFULL,,,NSLDS,,,,,
Percentage of dependent federal student loan borrowers with all loans discharged after 3 years,repayment,3_yr_bb_fed_repayment.dependent.discharge,string,,BBRR3_FED_DEP_DISCHARGE,,,NSLDS,,,,,
Pell Grant recipient federal student loan borrower-based 3-year borrower count,repayment,3_yr_bb_fed_repayment.pell.count,integer,,BBRR3_FED_PELL_N,,,NSLDS,,,,,
Percentage of Pell Grant recipient federal student loan borrowers in default after 3 years,repayment,3_yr_bb_fed_repayment.pell.default,string,,BBRR3_FED_PELL_DFLT,,,NSLDS,,,,,
Percentage of Pell Grant recipient federal student loan borrowers in delinquency after 3 years,repayment,3_yr_bb_fed_repayment.pell.delinquent,string,,BBRR3_FED_PELL_DLNQ,,,NSLDS,,,,,
Percentage of Pell Grant recipient federal student loan borrowers in forbearance after 3 years,repayment,3_yr_bb_fed_repayment.pell.forbearance,string,,BBRR3_FED_PELL_FBR,,,NSLDS,,,,,
Percentage of Pell Grant recipient federal student loan borrowers in deferment after 3 years,repayment,3_yr_bb_fed_repayment.pell.deferment,string,,BBRR3_FED_PELL_DFR,,,NSLDS,,,,,
Percentage of Pell Grant recipient federal student loan borrowers not making progress after 3 years,repayment,3_yr_bb_fed_repayment.pell.noprogress,string,,BBRR3_FED_PELL_NOPROG,,,NSLDS,,,,,
Percentage of Pell Grant recipient federal student loan borrowers making progress after 3 years,repayment,3_yr_bb_fed_repayment.pell.makingprogress,string,,BBRR3_FED_PELL_MAKEPROG,,,NSLDS,,,,,
Percentage of Pell Grant recipient federal student loan borrowers paid in full after 3 years,repayment,3_yr_bb_fed_repayment.pell.fullypaid,string,,BBRR3_FED_PELL_PAIDINFULL,,,NSLDS,,,,,
Percentage of Pell Grant recipient federal student loan borrowers with all loans discharged after 3 years,repayment,3_yr_bb_fed_repayment.pell.discharge,string,,BBRR3_FED_PELL_DISCHARGE,,,NSLDS,,,,,
Non-Pell Grant recipient federal student loan borrower-based 3-year borrower count,repayment,3_yr_bb_fed_repayment.non_pell.count,integer,,BBRR3_FED_NOPELL_N,,,NSLDS,,,,,
Percentage of non-Pell Grant recipient federal student loan borrowers in default after 3 years,repayment,3_yr_bb_fed_repayment.non_pell.default,string,,BBRR3_FED_NOPELL_DFLT,,,NSLDS,,,,,
Percentage of non-Pell Grant recipient federal student loan borrowers in delinquency after 3 years,repayment,3_yr_bb_fed_repayment.non_pell.delinquent,string,,BBRR3_FED_NOPELL_DLNQ,,,NSLDS,,,,,
Percentage of non-Pell Grant recipient federal student loan borrowers in forbearance after 3 years,repayment,3_yr_bb_fed_repayment.non_pell.forbearance,string,,BBRR3_FED_NOPELL_FBR,,,NSLDS,,,,,
Percentage of non-Pell Grant recipient federal student loan borrowers in deferment after 3 years,repayment,3_yr_bb_fed_repayment.non_pell.deferment,string,,BBRR3_FED_NOPELL_DFR,,,NSLDS,,,,,
Percentage of non-Pell Grant recipient federal student loan borrowers not making progress after 3 years,repayment,3_yr_bb_fed_repayment.non_pell.noprogress,string,,BBRR3_FED_NOPELL_NOPROG,,,NSLDS,,,,,
Percentage of non-Pell Grant recipient federal student loan borrowers making progress after 3 years,repayment,3_yr_bb_fed_repayment.non_pell.makingprogress,string,,BBRR3_FED_NOPELL_MAKEPROG,,,NSLDS,,,,,
Percentage of non-Pell Grant recipient federal student loan borrowers paid in full after 3 years,repayment,3_yr_bb_fed_repayment.non_pell.fullypaid,string,,BBRR3_FED_NOPELL_PAIDINFULL,,,NSLDS,,,,,
Percentage of non-Pell Grant recipient federal student loan borrowers with all loans discharged after 3 years,repayment,3_yr_bb_fed_repayment.non_pell.discharge,string,,BBRR3_FED_NOPELL_DISCHARGE,,,NSLDS,,,,,
Male federal student loan borrower-based 3-year borrower count,repayment,3_yr_bb_fed_repayment.male.count,integer,,BBRR3_FED_MALE_N,,,NSLDS,,,,,
Percentage of male federal student loan borrowers in default after 3 years,repayment,3_yr_bb_fed_repayment.male.default,string,,BBRR3_FED_MALE_DFLT,,,NSLDS,,,,,
Percentage of male federal student loan borrowers in delinquency after 3 years,repayment,3_yr_bb_fed_repayment.male.delinquent,string,,BBRR3_FED_MALE_DLNQ,,,NSLDS,,,,,
Percentage of male federal student loan borrowers in forbearance after 3 years,repayment,3_yr_bb_fed_repayment.male.forbearance,string,,BBRR3_FED_MALE_FBR,,,NSLDS,,,,,
Percentage of male federal student loan borrowers in deferment after 3 years,repayment,3_yr_bb_fed_repayment.male.deferment,string,,BBRR3_FED_MALE_DFR,,,NSLDS,,,,,
Percentage of male federal student loan borrowers not making progress after 3 years,repayment,3_yr_bb_fed_repayment.male.noprogress,string,,BBRR3_FED_MALE_NOPROG,,,NSLDS,,,,,
Percentage of male federal student loan borrowers making progress after 3 years,repayment,3_yr_bb_fed_repayment.male.makingprogress,string,,BBRR3_FED_MALE_MAKEPROG,,,NSLDS,,,,,
Percentage of male federal student loan borrowers paid in full after 3 years,repayment,3_yr_bb_fed_repayment.male.fullypaid,string,,BBRR3_FED_MALE_PAIDINFULL,,,NSLDS,,,,,
Percentage of male federal student loan borrowers with all loans discharged after 3 years,repayment,3_yr_bb_fed_repayment.male.discharge,string,,BBRR3_FED_MALE_DISCHARGE,,,NSLDS,,,,,
Non-male federal student loan borrower-based 3-year borrower count,repayment,3_yr_bb_fed_repayment.non_male.count,integer,,BBRR3_FED_NOMALE_N,,,NSLDS,,,,,
Percentage of non-male federal student loan borrowers in default after 3 years,repayment,3_yr_bb_fed_repayment.non_male.default,string,,BBRR3_FED_NOMALE_DFLT,,,NSLDS,,,,,
Percentage of non-male federal student loan borrowers in delinquency after 3 years,repayment,3_yr_bb_fed_repayment.non_male.delinquent,string,,BBRR3_FED_NOMALE_DLNQ,,,NSLDS,,,,,
Percentage of non-male federal student loan borrowers in forbearance after 3 years,repayment,3_yr_bb_fed_repayment.non_male.forbearance,string,,BBRR3_FED_NOMALE_FBR,,,NSLDS,,,,,
Percentage of non-male federal student loan borrowers in deferment after 3 years,repayment,3_yr_bb_fed_repayment.non_male.deferment,string,,BBRR3_FED_NOMALE_DFR,,,NSLDS,,,,,
Percentage of non-male federal student loan borrowers not making progress after 3 years,repayment,3_yr_bb_fed_repayment.non_male.noprogress,string,,BBRR3_FED_NOMALE_NOPROG,,,NSLDS,,,,,
Percentage of non-male federal student loan borrowers making progress after 3 years,repayment,3_yr_bb_fed_repayment.non_male.makingprogress,string,,BBRR3_FED_NOMALE_MAKEPROG,,,NSLDS,,,,,
Percentage of non-male federal student loan borrowers paid in full after 3 years,repayment,3_yr_bb_fed_repayment.non_male.fullypaid,string,,BBRR3_FED_NOMALE_PAIDINFULL,,,NSLDS,,,,,
